id,user_edited,font,image,caption,parameters_chapter_title,parameters_chapter_summary,parameters_tone,created_at,user_id,parameters_switchboard_template_name,parameters_theme,parameters_prompt_template_name,parameters_photo_search_term,user_created_at,approved,has_logo
6aac9d9e-fc33-41a4-98fc-a72ad3e4c2a0,False,,https://marky-image-posts.s3.amazonaws.com/be9ab9f7-122c-43db-9940-b4c8eb8a8e63.png,"Experience transformative Lymphatic Massage at Massage Works Therapy Center. Say goodbye to pain and swelling, boost your immune system, and achieve amazing results on your wellness journey with us!",Lymphatic Massage,"Learn about the benefits of lymphatic massage in detoxifying the body, boosting the immune system, and reducing swelling.",promotional,2023-09-28T20:54:37.387232,fbfa61c0-bb59-4eac-8dce-f1f73362225b,bnw-template-1,black & white,after-event,lymphatic system benefits,2023-09-23T16:53:51.906322,False,True
6d32898f-660a-4edc-a4b6-860f464fe8cf,False,https://marky-fonts.s3.us-east-2.amazonaws.com/Electrolize-Regular.ttf,https://marky-image-posts.s3.amazonaws.com/d27a770f-c8df-43cf-9d37-a5aa969d6cc0.png,Unlock your potential and conquer the world of technology! Don't let tech myths hold you back any longer. Join us on this exciting journey of mastering tech realities and discover the limitless possibilities that await you. #TechMythsDebunked #UnlockYourPotential,Tech myths busted,Tech Myths Busted,promotional,2023-09-22T14:12:50.391887,6488ad4ef7a1730c590e374d,blue-template-60,blue,what-is-stopping-you,technology misconceptions pictures,2023-08-02T16:28:52.303184,True,False
826ccc67-ae73-4e88-a2e5-7c8081c884f4,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/4bfcd326-d42f-47aa-933b-c3df23415370.png,Discovering the power of my voice through audiobooks and podcasts. A game-changer in connecting and engaging with my audience in my niche. #AmplifyYourVoice #PodcastPower,Chapter 3: Amplify Your Voice: The Art of Audiobooks and Engaging Podcasts,"3.1 Introduction: Expanding Your Reach With Ai
3.2 The Rise of Audiobooks: Why You Need One
3.3 The Audiobook Revolution: Taking Your Book to New Heights
3.4 Creating an Engaging Podcast: Your Platform for Connection
3.5 Sharing Stories, Expertise, and Insights Through Audio
",inspirational,2023-08-17T18:29:03.330103,649226bcdd601e7d0df9a3b9,starwars-meme-template-33,meme,starwars-meme-prompt,,2023-08-12T15:58:09.271370,False,True
08eae992-478d-4907-97e7-f12bda4ad563,False,,https://marky-image-posts.s3.amazonaws.com/4dbd661b-1d5a-40cc-aef3-911c1f3ff6b3.png,"🌟 Embrace knowledge & empathy! Uncover potential by acknowledging privilege & bias in academia. Elevate leadership with 'Lifting All Voices', creating an inclusive environment. Strive for a brighter future together! 💪🔥 #InclusiveAcademia #EmpowerLeadership #LiftingAllVoices",Unpacking Privilege and Bias,"Delve into the concept of privilege and bias, and learn how to recognize and address these issues in order to foster inclusive leadership.",inspirational,2023-09-12T02:32:27.068159,2ec73d68-6451-4117-a1de-5e2cfa6d358f,bee-template-62-1,bee,did-you-know-2-cta,fostering inclusive leadership,2023-08-25T15:13:25.566795,False,True
3fc00d3c-5a1f-43d5-a92e-e5642256b4f6,False,,https://marky-image-posts.s3.amazonaws.com/7565675a-f647-4104-8e30-82e60af4627d.png,🎶 Experience Sonya McGuire's mesmerizing musical journey! Delve into her extraordinary talent and witness the magic unfold. 🎵 #SonyaMcGuire #UniqueSound #MusicalJourney,The Early Years,"Explore Sonya McGuire's musical journey from her childhood years, discovering her passion for music and the early influences that shaped her unique sound.",promotional,2023-09-20T20:58:50.311868,f27be9be-d7bc-4834-bd60-67ed64faf75d,skeptical-kid-meme,meme,skeptical-kid-meme-prompt,,2023-09-20T19:37:35.486729,True,False
01cdf277-bf1d-4fb2-9622-2372b2e10210,False,,https://marky-image-posts.s3.amazonaws.com/bcc3beb3-3138-4238-b5ed-e7d625dfabe2.png,🍿🧀 Stand up against bullying with Popcorn Vs Nacho! Did you know that popcorn has a secret weapon against cheesy bullies? Find out how this tasty snack takes on the Cheesy Big Bully in our exciting new game. Join the fight for kindness and play now! #AntiBullying #PopcornVsNacho,The Insults of A Bully,"The giant nacho starts a cheesy showdown by shouting mean words at a little, scared popcorn.",promotional,2023-09-22T15:18:04.112200,e6a9b765-692b-44b7-b557-1fb10c9566eb,karate-template-2,Karate,cta-belief,mean words,2023-09-22T13:19:48.957422,True,False
d799b726-0d15-4639-8aff-21475209c6f1,False,https://marky-fonts.s3.us-east-2.amazonaws.com/Oswald-Regular.ttf,https://marky-image-posts.s3.amazonaws.com/59e7b2d8-7965-4583-bb62-781a83013187.png,"Join Ashley's mission for positive change in Isle of Palms! Strengthen our voice, foster harmony, and create a better community. Support #ashleyforIOP and make a difference together! #IOPneedsAC",A United Voice for the Isle of Palms,"Unite with Ashley and become part of a collective voice, dedicated to preserving the unique charm and fostering a harmonious future for the Isle of Palms.  #ashleyforIOP #IOPneedsAC",inspirational,2023-10-04T16:32:03.000825,0f9d27ca-696b-4aac-a22a-9bf4df900d99,mega-template-11,Mega,3-steps,fostering,2023-10-04T15:06:57.689219,True,True
bf971aa2-52b9-46aa-94df-a7e75f53abf2,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/842fac9c-7d7f-4bc7-82d3-39d84aa1065d.png,🌱 Discover the secret to success that I wish I knew when I first started my journey! 🌟 Embracing change is the key to building a resilient future. Join me on this transformative path and unlock your true potential. 💪 #EmbraceChange #ResilientFuture #SuccessSecrets,Embracing Change,Learn how to embrace change and navigate life's transitions with grace and resilience. Discover the spiritual tools and practices that will support you in embracing new beginnings and letting go of what no longer serves you.,promotional,2023-09-01T16:01:58.390905,f061e164-d43b-469e-8b81-8a1bdbca04f5,blue-template-48,blue,i-wish-i-knew,Transformative Path Pictures,2023-08-25T14:38:44.172262,True,True
3fe565e9-9123-47fd-94d9-088d5289be14,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/924f49ab-ffaf-49d0-9b2b-37fc12be560a.png,"Trade web3 projects effortlessly with Launchifi, no coding required! Explore the decentralized world, navigate web3 with ease, and unlock endless opportunities. Start your journey today with just a few clicks. #Launchifi #Web3Trading #NoCodingNeeded",Exploring the Launchifi Marketplace,"Discover the opportunities available in the Launchifi marketplace for buying, selling, and trading web3 projects. Learn how to navigate the marketplace and make informed decisions.",informational,2023-09-04T22:45:20.630255,3afdee23-753a-405b-b7a7-2a7f2ed36de5,bee-template-51-1,bee,cta-belief,decentralized images,2023-09-04T19:17:51.413346,False,False
d6782f66-8073-4833-b918-77643bff16c6,True,,https://marky-image-posts.s3.amazonaws.com/ebe4bec3-54ed-4e46-99d9-8374d09fbaa6.png,"""Success isn't a straight path, but a journey with learning opportunities. Embrace mistakes in business; they're stepping stones to growth and success. Remember, one mistake can unlock your full potential.""",The Art of Business Development,"Learn the essential strategies and techniques for effective business development, including identifying opportunities, building relationships, and driving growth for your organization.",informational,2023-10-08T12:54:48.227276,ccdfff31-7cea-4695-8856-f045f32410d7,bnw-template-5,black & white,one-mistake-away,business development techniques,2023-10-01T21:34:28.944644,True,False
fe7b1f2f-4ec4-4ecb-b609-5c58cf20a10a,False,,https://marky-image-posts.s3.us-east-2.amazonaws.com/1610281c-73e8-4430-a6d3-06478866fc4f.png,"In a world of isolation, uplifting relationships are crucial. Surround yourself with those who uplift and support you, bringing joy and strength. Meaningful connections can light up even the darkest days. #UpliftingRelationships #StrengthInConnections",Building a Supportive Network,"Explore the power of building a supportive network of like-minded individuals who understand the unique challenges faced by black single mothers, and learn how to cultivate meaningful connections that uplift and inspire.",informational,2023-09-06T20:36:36.592713,f061e164-d43b-469e-8b81-8a1bdbca04f5,new-template-15,meme,drake-meme,,2023-08-25T14:38:44.172262,False,True
08611408-a2a2-4def-b0d2-5fd5a5cc69f0,False,,https://marky-image-posts.s3.amazonaws.com/5ef98f79-c8f2-401e-93c8-83fba180d573.png,"🌟 Secure your retirement with 5 steps: 
1. Understand saving options
2. Create personalized plan
3. Diversify investments
4. Monitor savings regularly
5. Update plan as life evolves. Start today! 💫✨ #RetirementPlanning #FinancialFreedom #DreamBig (PC: aaronburden, Unsplash)",Building a Solid Retirement Plan,Plan for a secure and comfortable retirement by understanding the various retirement savings options available and developing a personalized retirement plan.,inspirational,2023-10-16T21:25:40.631562,f4a285cf-e3bc-41cb-8cf5-47a2f53ae119,cyber-template-12,cyber,5-steps,comfortable retirement,2023-10-16T21:23:04.516908,True,True
2fdd705f-c139-4863-87dd-ef516d4cdbea,False,https://marky-fonts.s3.us-east-2.amazonaws.com/Poppins-Regular.ttf,https://marky-image-posts.s3.amazonaws.com/6470dde6-b3be-433e-bca1-75d20a5fa580.png,"Hey, business owners! Let me share some inspiration with you. I know firsthand the challenges we face, but trust me, mastering the art of SEO can truly transform your business's profitability. Don't give up, keep pushing forward, and watch your success soar!","How to start doing SEO, DIY","Provide a guide on how to do some basic SEO tasks, Research, Competitor analysis, and Backlink audits ",inspirational,2023-09-30T23:46:54.936852,21e62fcd-665e-4e56-97dc-c4fc5abc30eb,minimalism-template-11,minimalism,hey-story,SEO content analysis,2023-09-02T20:29:43.054240,True,True
